"","x","y"
"1",60.82486014785,50.12486055065
"2",78.32486007785,55.54152719565
"3",67.49152678785,38.87486059565
"4",48.74152686285,57.62486052065
"5",65.82486012785,56.79152719065
"6",64.15819346785,62.20819383565
"7",31.65819359785,37.62486060065
"8",75.82486008785,60.54152717565
"9",41.65819355785,60.12486051065
"10",17.49152698785,28.45819397065
"11",25.40819362285,43.45819391065
"12",77.49152674785,34.29152728065
"13",62.49152680785,46.37486056565
"14",4.15819370785,49.29152722065
"15",31.65819359785,62.20819383565
"16",44.57486021285,42.62486058065
"17",67.49152678785,41.37486058565
"18",59.15819348785,26.79152731065
"19",61.24152681285,67.62486048065
"20",39.99152689785,56.37486052565
"21",61.65819347785,61.37486050565
"22",46.24152687285,51.79152721065
"23",72.07486010285,64.29152716065
"24",48.32486019785,64.29152716065
"25",73.32486009785,40.54152725565
"26",21.65819363785,43.04152724565
"27",14.99152699785,60.12486051065
"28",72.07486010285,58.04152718565
"29",74.99152675785,29.70819396565
"30",15.82486032785,51.37486054565
"31",29.99152693785,51.79152721065
"32",43.32486021785,58.04152718565
"33",37.49152690785,25.95819398065
"34",47.07486020285,45.95819390065
"35",39.99152689785,47.62486056065
"36",81.65819339785,55.12486053065
"37",12.49152700785,25.12486065065
"38",39.99152689785,61.37486050565
"39",62.90819347285,44.70819390565
"40",37.49152690785,29.29152730065
"41",66.65819345785,44.29152724065
"42",37.49152690785,32.20819395565
"43",33.32486025785,56.79152719065
"44",48.32486019785,66.37486048565
"45",22.49152696785,53.45819387065
"46",61.24152681285,33.87486061565
"47",-7.50847291215,39.29152726065
"48",63.74152680285,47.62486056065
"49",22.49152696785,41.79152725065
"50",77.90819341285,59.29152718065
"51",44.57486021285,50.12486055065
"52",58.74152682285,40.12486059065
"53",70.40819344285,45.95819390065
"54",31.24152693285,53.45819387065
"55",8.74152702285,52.62486054065
"56",12.49152700785,43.04152724565
"57",12.07486034285,62.20819383565
"58",18.74152698285,28.04152730565
"59",66.24152679285,42.62486058065
"60",7.90819369285001,33.04152728565
"61",75.82486008785,53.87486053565
"62",49.99152685785,56.37486052565
"63",55.82486016785,54.70819386565
"64",22.90819363285,22.20819399565
"65",71.24152677285,61.37486050565
"66",65.40819346285,59.29152718065
"67",69.57486011285,39.29152726065
"68",42.90819355285,60.54152717565
"69",22.07486030285,68.45819381065
"70",60.40819348285,75.54152711565
"71",-2.50847293215,39.29152726065
"72",62.07486014285,42.62486058065
"73",82.49152672785,52.62486054065
"74",53.32486017785,34.29152728065
"75",65.40819346285,63.45819383065
"76",-3.75847292715,33.87486061565
"77",21.65819363785,25.95819398065
"78",32.07486026285,67.62486048065
"79",61.24152681285,68.45819381065
"80",64.15819346785,60.12486051065
"81",-6.25847291715,40.95819392065
"82",76.65819341785,57.62486052065
"83",39.57486023285,50.95819388065
"84",32.07486026285,58.04152718565
"85",37.07486024285,28.87486063565
"86",7.49152702785,50.54152721565
"87",74.99152675785,61.37486050565
"88",21.65819363785,24.70819398565
"89",64.57486013285,60.54152717565
"90",35.82486024785,62.20819383565
"91",46.65819353785,43.87486057565
"92",14.99152699785,63.45819383065
"93",16.24152699285,65.95819382065
"94",26.24152695285,30.54152729565
"95",62.49152680785,50.95819388065
"96",63.32486013785,41.79152725065
"97",81.65819339785,55.95819386065
"98",58.32486015785,36.37486060565
"99",25.40819362285,67.20819381565
"100",34.57486025285,59.70819384565
